,election_year,fips,election_type,office,seat_status,democratic_raw_votes,republican_raw_votes,pres_raw_county_vote_totals_two_party
92595,2008.0,48049.0,G,PRES,Open Seat,2822.0,12052.0,14874.0
92596,2012.0,48049.0,G,PRES,Democratic President Re-election,1904.0,11895.0,13799.0
92597,2016.0,48049.0,G,PRES,Open Seat,1621.0,12017.0,13638.0
92598,2020.0,48049.0,G,PRES,Republican President Re-election,2107.0,13698.0,15805.0
92632,2004.0,48051.0,G,PRES,Republican President Re-election,2276.0,4405.0,6681.0
92633,2008.0,48051.0,G,PRES,Open Seat,2053.0,4547.0,6600.0
92634,2012.0,48051.0,G,PRES,Democratic President Re-election,1705.0,4671.0,6376.0
92635,2016.0,48051.0,G,PRES,Open Seat,1491.0,5316.0,6807.0
92636,2020.0,48051.0,G,PRES,Republican President Re-election,1788.0,6743.0,8531.0
92670,2004.0,48053.0,G,PRES,Republican President Re-election,4147.0,11456.0,15603.0
92671,2008.0,48053.0,G,PRES,Open Seat,4608.0,12059.0,16667.0
92672,2012.0,48053.0,G,PRES,Democratic President Re-election,3674.0,12843.0,16517.0
92673,2016.0,48053.0,G,PRES,Open Seat,3797.0,14638.0,18435.0
92674,2020.0,48053.0,G,PRES,Republican President Re-election,5639.0,18767.0,24406.0
92708,2004.0,48055.0,G,PRES,Republican President Re-election,5052.0,6436.0,11488.0
92709,2008.0,48055.0,G,PRES,Open Seat,5403.0,6107.0,11510.0
92710,2012.0,48055.0,G,PRES,Democratic President Re-election,4791.0,6021.0,10812.0
92711,2016.0,48055.0,G,PRES,Open Seat,4795.0,6691.0,11486.0
92712,2020.0,48055.0,G,PRES,Republican President Re-election,6672.0,8031.0,14703.0
92746,2004.0,48057.0,G,PRES,Republican President Re-election,2561.0,4348.0,6909.0
92747,2008.0,48057.0,G,PRES,Open Seat,2729.0,4106.0,6835.0
92748,2012.0,48057.0,G,PRES,Democratic President Re-election,2410.0,4144.0,6554.0
92749,2016.0,48057.0,G,PRES,Open Seat,2118.0,4638.0,6756.0
92750,2020.0,48057.0,G,PRES,Republican President Re-election,2148.0,5641.0,7789.0
92782,2004.0,48059.0,G,PRES,Republican President Re-election,1073.0,4542.0,5615.0
92783,2008.0,48059.0,G,PRES,Open Seat,1063.0,4589.0,5652.0
92784,2012.0,48059.0,G,PRES,Democratic President Re-election,751.0,4378.0,5129.0
92785,2016.0,48059.0,G,PRES,Open Seat,569.0,4865.0,5434.0
92786,2020.0,48059.0,G,PRES,Republican President Re-election,734.0,6012.0,6746.0
92820,2004.0,48061.0,G,PRES,Republican President Re-election,33998.0,34801.0,68799.0
92821,2008.0,48061.0,G,PRES,Open Seat,48480.0,26671.0,75151.0
92822,2012.0,48061.0,G,PRES,Democratic President Re-election,49975.0,26099.0,76074.0
92823,2016.0,48061.0,G,PRES,Open Seat,59402.0,29472.0,88874.0
92824,2020.0,48061.0,G,PRES,Republican President Re-election,64063.0,49032.0,113095.0
92857,2004.0,48063.0,G,PRES,Republican President Re-election,1778.0,2638.0,4416.0
92858,2008.0,48063.0,G,PRES,Open Seat,1734.0,2798.0,4532.0
92859,2012.0,48063.0,G,PRES,Democratic President Re-election,1428.0,2881.0,4309.0
92860,2016.0,48063.0,G,PRES,Open Seat,1260.0,3201.0,4461.0
92861,2020.0,48063.0,G,PRES,Republican President Re-election,1394.0,3626.0,5020.0
92891,2004.0,48065.0,G,PRES,Republican President Re-election,485.0,2450.0,2935.0
92892,2008.0,48065.0,G,PRES,Open Seat,406.0,2548.0,2954.0
92893,2012.0,48065.0,G,PRES,Democratic President Re-election,292.0,2451.0,2743.0
92894,2016.0,48065.0,G,PRES,Open Seat,249.0,2620.0,2869.0
92895,2020.0,48065.0,G,PRES,Republican President Re-election,297.0,2779.0,3076.0
92929,2004.0,48067.0,G,PRES,Republican President Re-election,4630.0,7383.0,12013.0
92930,2008.0,48067.0,G,PRES,Open Seat,3490.0,8279.0,11769.0
92931,2012.0,48067.0,G,PRES,Democratic President Re-election,2924.0,8763.0,11687.0
92932,2016.0,48067.0,G,PRES,Open Seat,2391.0,9726.0,12117.0
92933,2020.0,48067.0,G,PRES,Republican President Re-election,2795.0,11033.0,13828.0
92962,2004.0,48069.0,G,PRES,Republican President Re-election,631.0,1794.0,2425.0
92963,2008.0,48069.0,G,PRES,Open Seat,719.0,1562.0,2281.0
92964,2012.0,48069.0,G,PRES,Democratic President Re-election,630.0,1470.0,2100.0
92965,2016.0,48069.0,G,PRES,Open Seat,526.0,1414.0,1940.0
92966,2020.0,48069.0,G,PRES,Republican President Re-election,466.0,1602.0,2068.0
93000,2004.0,48071.0,G,PRES,Republican President Re-election,2953.0,8618.0,11571.0
93001,2008.0,48071.0,G,PRES,Open Seat,3188.0,9988.0,13176.0
93002,2012.0,48071.0,G,PRES,Democratic President Re-election,2790.0,11787.0,14577.0
93003,2016.0,48071.0,G,PRES,Open Seat,2948.0,13339.0,16287.0
93004,2020.0,48071.0,G,PRES,Republican President Re-election,3997.0,17353.0,21350.0
93038,2004.0,48073.0,G,PRES,Republican President Re-election,4439.0,11329.0,15768.0
93039,2008.0,48073.0,G,PRES,Open Seat,4610.0,11695.0,16305.0
93040,2012.0,48073.0,G,PRES,Democratic President Re-election,3875.0,12094.0,15969.0
93041,2016.0,48073.0,G,PRES,Open Seat,3469.0,12919.0,16388.0
93042,2020.0,48073.0,G,PRES,Republican President Re-election,4210.0,15101.0,19311.0
93072,2004.0,48075.0,G,PRES,Republican President Re-election,511.0,1629.0,2140.0
93073,2008.0,48075.0,G,PRES,Open Seat,497.0,1782.0,2279.0
93074,2012.0,48075.0,G,PRES,Democratic President Re-election,320.0,1665.0,1985.0
93075,2016.0,48075.0,G,PRES,Open Seat,253.0,1802.0,2055.0
93076,2020.0,48075.0,G,PRES,Republican President Re-election,310.0,1943.0,2253.0
93109,2004.0,48077.0,G,PRES,Republican President Re-election,1299.0,3971.0,5270.0
93110,2008.0,48077.0,G,PRES,Open Seat,1085.0,4213.0,5298.0
93111,2012.0,48077.0,G,PRES,Democratic President Re-election,740.0,4266.0,5006.0
93112,2016.0,48077.0,G,PRES,Open Seat,536.0,4377.0,4913.0
93113,2020.0,48077.0,G,PRES,Republican President Re-election,614.0,5069.0,5683.0
93134,2004.0,48079.0,G,PRES,Republican President Re-election,249.0,856.0,1105.0
93135,2008.0,48079.0,G,PRES,Open Seat,284.0,758.0,1042.0
93136,2012.0,48079.0,G,PRES,Democratic President Re-election,256.0,649.0,905.0
93137,2016.0,48079.0,G,PRES,Open Seat,190.0,679.0,869.0
93138,2020.0,48079.0,G,PRES,Republican President Re-election,177.0,809.0,986.0
93167,2004.0,48081.0,G,PRES,Republican President Re-election,266.0,1338.0,1604.0
93168,2008.0,48081.0,G,PRES,Open Seat,299.0,1252.0,1551.0
93169,2012.0,48081.0,G,PRES,Democratic President Re-election,179.0,1218.0,1397.0
93170,2016.0,48081.0,G,PRES,Open Seat,140.0,1265.0,1405.0
93171,2020.0,48081.0,G,PRES,Republican President Re-election,178.0,1586.0,1764.0
93205,2004.0,48083.0,G,PRES,Republican President Re-election,778.0,3035.0,3813.0
93206,2008.0,48083.0,G,PRES,Open Seat,643.0,3011.0,3654.0
93207,2012.0,48083.0,G,PRES,Democratic President Re-election,442.0,3012.0,3454.0
93208,2016.0,48083.0,G,PRES,Open Seat,388.0,3177.0,3565.0
93209,2020.0,48083.0,G,PRES,Republican President Re-election,451.0,3641.0,4092.0
93243,2004.0,48085.0,G,PRES,Republican President Re-election,68935.0,174435.0,243370.0
93244,2008.0,48085.0,G,PRES,Open Seat,109047.0,184897.0,293944.0
93245,2012.0,48085.0,G,PRES,Democratic President Re-election,101415.0,196888.0,298303.0
93246,2016.0,48085.0,G,PRES,Open Seat,140624.0,201014.0,341638.0
93247,2020.0,48085.0,G,PRES,Republican President Re-election,230945.0,252318.0,483263.0
93276,2004.0,48087.0,G,PRES,Republican President Re-election,346.0,1051.0,1397.0
93277,2008.0,48087.0,G,PRES,Open Seat,234.0,943.0,1177.0
93278,2012.0,48087.0,G,PRES,Democratic President Re-election,177.0,962.0,1139.0
93279,2016.0,48087.0,G,PRES,Open Seat,145.0,983.0,1128.0
93280,2020.0,48087.0,G,PRES,Republican President Re-election,155.0,1048.0,1203.0
93314,2004.0,48089.0,G,PRES,Republican President Re-election,2161.0,5488.0,7649.0
93315,2008.0,48089.0,G,PRES,Open Seat,2508.0,5795.0,8303.0
93316,2012.0,48089.0,G,PRES,Democratic President Re-election,2029.0,6026.0,8055.0
93317,2016.0,48089.0,G,PRES,Open Seat,1987.0,6325.0,8312.0
93318,2020.0,48089.0,G,PRES,Republican President Re-election,2420.0,7472.0,9892.0
93352,2004.0,48091.0,G,PRES,Republican President Re-election,9153.0,31574.0,40727.0
93353,2008.0,48091.0,G,PRES,Open Seat,12384.0,35233.0,47617.0
93354,2012.0,48091.0,G,PRES,Democratic President Re-election,11450.0,39318.0,50768.0
93355,2016.0,48091.0,G,PRES,Open Seat,14238.0,45136.0,59374.0
93356,2020.0,48091.0,G,PRES,Republican President Re-election,24826.0,62740.0,87566.0
93390,2004.0,48093.0,G,PRES,Republican President Re-election,1431.0,3813.0,5244.0
93391,2008.0,48093.0,G,PRES,Open Seat,1334.0,3813.0,5147.0
93392,2012.0,48093.0,G,PRES,Democratic President Re-election,890.0,3944.0,4834.0
93393,2016.0,48093.0,G,PRES,Open Seat,789.0,4333.0,5122.0
93394,2020.0,48093.0,G,PRES,Republican President Re-election,853.0,5177.0,6030.0
93426,2004.0,48095.0,G,PRES,Republican President Re-election,270.0,911.0,1181.0
93427,2008.0,48095.0,G,PRES,Open Seat,257.0,807.0,1064.0
93428,2012.0,48095.0,G,PRES,Democratic President Re-election,194.0,793.0,987.0
93429,2016.0,48095.0,G,PRES,Open Seat,148.0,885.0,1033.0
93430,2020.0,48095.0,G,PRES,Republican President Re-election,197.0,1058.0,1255.0
93464,2004.0,48097.0,G,PRES,Republican President Re-election,3142.0,11908.0,15050.0
93465,2008.0,48097.0,G,PRES,Open Seat,3051.0,11871.0,14922.0
93466,2012.0,48097.0,G,PRES,Democratic President Re-election,2246.0,11951.0,14197.0
93467,2016.0,48097.0,G,PRES,Open Seat,2352.0,13181.0,15533.0
93468,2020.0,48097.0,G,PRES,Republican President Re-election,3210.0,15596.0,18806.0
93502,2004.0,48099.0,G,PRES,Republican President Re-election,5122.0,12421.0,17543.0
93503,2008.0,48099.0,G,PRES,Open Seat,6619.0,11550.0,18169.0
93504,2012.0,48099.0,G,PRES,Democratic President Re-election,5158.0,11220.0,16378.0
93505,2016.0,48099.0,G,PRES,Open Seat,5064.0,12225.0,17289.0
93506,2020.0,48099.0,G,PRES,Republican President Re-election,7565.0,15438.0,23003.0
93535,2004.0,48101.0,G,PRES,Republican President Re-election,214.0,549.0,763.0
93536,2008.0,48101.0,G,PRES,Open Seat,187.0,509.0,696.0
93537,2012.0,48101.0,G,PRES,Democratic President Re-election,180.0,555.0,735.0
93538,2016.0,48101.0,G,PRES,Open Seat,92.0,506.0,598.0
93539,2020.0,48101.0,G,PRES,Republican President Re-election,113.0,540.0,653.0
93561,2004.0,48103.0,G,PRES,Republican President Re-election,254.0,1314.0,1568.0
93562,2008.0,48103.0,G,PRES,Open Seat,319.0,1119.0,1438.0
93563,2012.0,48103.0,G,PRES,Democratic President Re-election,275.0,985.0,1260.0
93564,2016.0,48103.0,G,PRES,Open Seat,299.0,1049.0,1348.0
93565,2020.0,48103.0,G,PRES,Republican President Re-election,241.0,1247.0,1488.0
93594,2004.0,48105.0,G,PRES,Republican President Re-election,473.0,1248.0,1721.0
93595,2008.0,48105.0,G,PRES,Open Seat,512.0,1026.0,1538.0
93596,2012.0,48105.0,G,PRES,Democratic President Re-election,480.0,957.0,1437.0
93597,2016.0,48105.0,G,PRES,Open Seat,372.0,980.0,1352.0
93598,2020.0,48105.0,G,PRES,Republican President Re-election,344.0,1220.0,1564.0
93628,2004.0,48107.0,G,PRES,Republican President Re-election,622.0,1647.0,2269.0
93629,2008.0,48107.0,G,PRES,Open Seat,684.0,1221.0,1905.0
93630,2012.0,48107.0,G,PRES,Democratic President Re-election,639.0,1132.0,1771.0
93631,2016.0,48107.0,G,PRES,Open Seat,468.0,1181.0,1649.0
93632,2020.0,48107.0,G,PRES,Republican President Re-election,527.0,1396.0,1923.0
93656,2004.0,48109.0,G,PRES,Republican President Re-election,375.0,407.0,782.0
93657,2008.0,48109.0,G,PRES,Open Seat,492.0,257.0,749.0
93658,2012.0,48109.0,G,PRES,Democratic President Re-election,568.0,295.0,863.0
93659,2016.0,48109.0,G,PRES,Open Seat,454.0,280.0,734.0
93660,2020.0,48109.0,G,PRES,Republican President Re-election,438.0,415.0,853.0
93689,2004.0,48111.0,G,PRES,Republican President Re-election,305.0,1473.0,1778.0
93690,2008.0,48111.0,G,PRES,Open Seat,302.0,1269.0,1571.0
93691,2012.0,48111.0,G,PRES,Democratic President Re-election,253.0,1248.0,1501.0
93692,2016.0,48111.0,G,PRES,Open Seat,222.0,1261.0,1483.0
93693,2020.0,48111.0,G,PRES,Republican President Re-election,197.0,1389.0,1586.0
93727,2004.0,48113.0,G,PRES,Republican President Re-election,336641.0,346246.0,682887.0
93728,2008.0,48113.0,G,PRES,Open Seat,422989.0,310000.0,732989.0
93729,2012.0,48113.0,G,PRES,Democratic President Re-election,405571.0,295813.0,701384.0
93730,2016.0,48113.0,G,PRES,Open Seat,461080.0,262945.0,724025.0
93731,2020.0,48113.0,G,PRES,Republican President Re-election,598576.0,307076.0,905652.0
93756,2004.0,48115.0,G,PRES,Republican President Re-election,1114.0,3419.0,4533.0
93757,2008.0,48115.0,G,PRES,Open Seat,1152.0,2906.0,4058.0
93758,2012.0,48115.0,G,PRES,Democratic President Re-election,1019.0,2591.0,3610.0
93759,2016.0,48115.0,G,PRES,Open Seat,835.0,2636.0,3471.0
93760,2020.0,48115.0,G,PRES,Republican President Re-election,808.0,2951.0,3759.0
93789,2004.0,48117.0,G,PRES,Republican President Re-election,1133.0,4139.0,5272.0
93790,2008.0,48117.0,G,PRES,Open Seat,1247.0,3466.0,4713.0
93791,2012.0,48117.0,G,PRES,Democratic President Re-election,1239.0,3042.0,4281.0
93792,2016.0,48117.0,G,PRES,Open Seat,1185.0,2911.0,4096.0
93793,2020.0,48117.0,G,PRES,Republican President Re-election,1264.0,3294.0,4558.0
93827,2004.0,48119.0,G,PRES,Republican President Re-election,627.0,1447.0,2074.0
93828,2008.0,48119.0,G,PRES,Open Seat,589.0,1580.0,2169.0
93829,2012.0,48119.0,G,PRES,Democratic President Re-election,454.0,1524.0,1978.0
93830,2016.0,48119.0,G,PRES,Open Seat,400.0,1836.0,2236.0
93831,2020.0,48119.0,G,PRES,Republican President Re-election,403.0,2162.0,2565.0
93865,2004.0,48121.0,G,PRES,Republican President Re-election,59346.0,140891.0,200237.0
93866,2008.0,48121.0,G,PRES,Open Seat,91160.0,149935.0,241095.0
93867,2012.0,48121.0,G,PRES,Democratic President Re-election,80978.0,157579.0,238557.0
93868,2016.0,48121.0,G,PRES,Open Seat,110890.0,170603.0,281493.0
93869,2020.0,48121.0,G,PRES,Republican President Re-election,188695.0,222480.0,411175.0
93903,2004.0,48123.0,G,PRES,Republican President Re-election,1610.0,5100.0,6710.0
93904,2008.0,48123.0,G,PRES,Open Seat,1716.0,4888.0,6604.0
93905,2012.0,48123.0,G,PRES,Democratic President Re-election,1467.0,5122.0,6589.0
93906,2016.0,48123.0,G,PRES,Open Seat,1163.0,5519.0,6682.0
93907,2020.0,48123.0,G,PRES,Republican President Re-election,1494.0,6567.0,8061.0
93936,2004.0,48125.0,G,PRES,Republican President Re-election,245.0,815.0,1060.0
93937,2008.0,48125.0,G,PRES,Open Seat,234.0,730.0,964.0
93938,2012.0,48125.0,G,PRES,Democratic President Re-election,216.0,793.0,1009.0
93939,2016.0,48125.0,G,PRES,Open Seat,128.0,755.0,883.0
93940,2020.0,48125.0,G,PRES,Republican President Re-election,130.0,853.0,983.0
93972,2004.0,48127.0,G,PRES,Republican President Re-election,2365.0,1188.0,3553.0
93973,2008.0,48127.0,G,PRES,Open Seat,2692.0,874.0,3566.0
93974,2012.0,48127.0,G,PRES,Democratic President Re-election,2141.0,762.0,2903.0
93975,2016.0,48127.0,G,PRES,Open Seat,2173.0,974.0,3147.0
93976,2020.0,48127.0,G,PRES,Republican President Re-election,2264.0,1384.0,3648.0
94007,2004.0,48129.0,G,PRES,Republican President Re-election,349.0,1429.0,1778.0
94008,2008.0,48129.0,G,PRES,Open Seat,291.0,1374.0,1665.0
94009,2012.0,48129.0,G,PRES,Democratic President Re-election,226.0,1287.0,1513.0
94010,2016.0,48129.0,G,PRES,Open Seat,191.0,1225.0,1416.0
94011,2020.0,48129.0,G,PRES,Republican President Re-election,198.0,1438.0,1636.0
94043,2004.0,48131.0,G,PRES,Republican President Re-election,2916.0,1160.0,4076.0
94044,2008.0,48131.0,G,PRES,Open Seat,3298.0,1076.0,4374.0
94045,2012.0,48131.0,G,PRES,Democratic President Re-election,3331.0,980.0,4311.0
94046,2016.0,48131.0,G,PRES,Open Seat,2783.0,1316.0,4099.0
94047,2020.0,48131.0,G,PRES,Republican President Re-election,2575.0,2443.0,5018.0
94080,2004.0,48133.0,G,PRES,Republican President Re-election,1582.0,5249.0,6831.0
94081,2008.0,48133.0,G,PRES,Open Seat,1271.0,5165.0,6436.0
94082,2012.0,48133.0,G,PRES,Democratic President Re-election,970.0,5444.0,6414.0
94083,2016.0,48133.0,G,PRES,Open Seat,776.0,6011.0,6787.0
94084,2020.0,48133.0,G,PRES,Republican President Re-election,983.0,7237.0,8220.0
94113,2004.0,48135.0,G,PRES,Republican President Re-election,8579.0,27502.0,36081.0
94114,2008.0,48135.0,G,PRES,Open Seat,9123.0,26199.0,35322.0
94115,2012.0,48135.0,G,PRES,Democratic President Re-election,8118.0,24010.0,32128.0
94116,2016.0,48135.0,G,PRES,Open Seat,10249.0,25020.0,35269.0
94117,2020.0,48135.0,G,PRES,Republican President Re-election,11367.0,32697.0,44064.0
94148,2004.0,48137.0,G,PRES,Republican President Re-election,217.0,745.0,962.0
94149,2008.0,48137.0,G,PRES,Open Seat,346.0,673.0,1019.0
94150,2012.0,48137.0,G,PRES,Democratic President Re-election,232.0,642.0,874.0
94151,2016.0,48137.0,G,PRES,Open Seat,303.0,746.0,1049.0
94152,2020.0,48137.0,G,PRES,Republican President Re-election,168.0,893.0,1061.0
94186,2004.0,48139.0,G,PRES,Republican President Re-election,11640.0,34602.0,46242.0
94187,2008.0,48139.0,G,PRES,Open Seat,15333.0,38078.0,53411.0
94188,2012.0,48139.0,G,PRES,Democratic President Re-election,13881.0,39574.0,53455.0
94189,2016.0,48139.0,G,PRES,Open Seat,16253.0,44941.0,61194.0
94190,2020.0,48139.0,G,PRES,Republican President Re-election,27565.0,56717.0,84282.0
94224,2004.0,48141.0,G,PRES,Republican President Re-election,95142.0,73261.0,168403.0
94225,2008.0,48141.0,G,PRES,Open Seat,122021.0,61783.0,183804.0
94226,2012.0,48141.0,G,PRES,Democratic President Re-election,112952.0,57150.0,170102.0
94227,2016.0,48141.0,G,PRES,Open Seat,147843.0,55512.0,203355.0
94228,2020.0,48141.0,G,PRES,Republican President Re-election,178126.0,84331.0,262457.0
94262,2004.0,48143.0,G,PRES,Republican President Re-election,2710.0,9506.0,12216.0
94263,2008.0,48143.0,G,PRES,Open Seat,3128.0,10768.0,13896.0
94264,2012.0,48143.0,G,PRES,Democratic President Re-election,1965.0,10329.0,12294.0
94265,2016.0,48143.0,G,PRES,Open Seat,2160.0,11210.0,13370.0
94266,2020.0,48143.0,G,PRES,Republican President Re-election,2916.0,13684.0,16600.0
94300,2004.0,48145.0,G,PRES,Republican President Re-election,2427.0,3454.0,5881.0
94301,2008.0,48145.0,G,PRES,Open Seat,2225.0,3328.0,5553.0
94302,2012.0,48145.0,G,PRES,Democratic President Re-election,2033.0,3356.0,5389.0
94303,2016.0,48145.0,G,PRES,Open Seat,1684.0,3441.0,5125.0
94304,2020.0,48145.0,G,PRES,Republican President Re-election,1899.0,4177.0,6076.0
94338,2004.0,48147.0,G,PRES,Republican President Re-election,4001.0,7893.0,11894.0
94339,2008.0,48147.0,G,PRES,Open Seat,3464.0,8092.0,11556.0
94340,2012.0,48147.0,G,PRES,Democratic President Re-election,2486.0,8161.0,10647.0
94341,2016.0,48147.0,G,PRES,Open Seat,2132.0,9548.0,11680.0
94342,2020.0,48147.0,G,PRES,Republican President Re-election,2655.0,12171.0,14826.0
94376,2004.0,48149.0,G,PRES,Republican President Re-election,2803.0,7527.0,10330.0
94377,2008.0,48149.0,G,PRES,Open Seat,3014.0,7582.0,10596.0
94378,2012.0,48149.0,G,PRES,Democratic President Re-election,2315.0,8106.0,10421.0
94379,2016.0,48149.0,G,PRES,Open Seat,2144.0,8743.0,10887.0
94380,2020.0,48149.0,G,PRES,Republican President Re-election,2661.0,10171.0,12832.0
94410,2004.0,48151.0,G,PRES,Republican President Re-election,758.0,1161.0,1919.0
94411,2008.0,48151.0,G,PRES,Open Seat,687.0,1083.0,1770.0
94412,2012.0,48151.0,G,PRES,Democratic President Re-election,512.0,1094.0,1606.0
94413,2016.0,48151.0,G,PRES,Open Seat,403.0,1265.0,1668.0
94414,2020.0,48151.0,G,PRES,Republican President Re-election,352.0,1448.0,1800.0
94443,2004.0,48153.0,G,PRES,Republican President Re-election,545.0,2032.0,2577.0
94444,2008.0,48153.0,G,PRES,Open Seat,730.0,1784.0,2514.0
94445,2012.0,48153.0,G,PRES,Democratic President Re-election,551.0,1523.0,2074.0
94446,2016.0,48153.0,G,PRES,Open Seat,435.0,1474.0,1909.0
94447,2020.0,48153.0,G,PRES,Republican President Re-election,438.0,1584.0,2022.0
94476,2004.0,48155.0,G,PRES,Republican President Re-election,235.0,347.0,582.0
94477,2008.0,48155.0,G,PRES,Open Seat,198.0,327.0,525.0
94478,2012.0,48155.0,G,PRES,Democratic President Re-election,140.0,348.0,488.0
94479,2016.0,48155.0,G,PRES,Open Seat,113.0,383.0,496.0
94480,2020.0,48155.0,G,PRES,Republican President Re-election,99.0,445.0,544.0
94514,2004.0,48157.0,G,PRES,Republican President Re-election,68722.0,93625.0,162347.0
94515,2008.0,48157.0,G,PRES,Open Seat,98368.0,103206.0,201574.0
94516,2012.0,48157.0,G,PRES,Democratic President Re-election,101144.0,116126.0,217270.0
94517,2016.0,48157.0,G,PRES,Open Seat,134686.0,117291.0,251977.0
94518,2020.0,48157.0,G,PRES,Republican President Re-election,195552.0,157718.0,353270.0
94551,2004.0,48159.0,G,PRES,Republican President Re-election,1011.0,3185.0,4196.0
94552,2008.0,48159.0,G,PRES,Open Seat,1036.0,3392.0,4428.0
94553,2012.0,48159.0,G,PRES,Democratic President Re-election,751.0,3446.0,4197.0
94554,2016.0,48159.0,G,PRES,Open Seat,665.0,3585.0,4250.0
94555,2020.0,48159.0,G,PRES,Republican President Re-election,804.0,4161.0,4965.0
